//ver6	//dwID	szName	dwNum	dwPackMax	dwItemKind1	dwItemKind2	dwItemKind3	dwItemJob	bPermanence	dwUseable	dwItemSex	dwCost	dwEndurance	nAbrasion	nMaxRepair	dwHanded	dwFlag	dwParts	dwPartsub	bPartFile	dwExclusive	dwBasePartsIgnore	dwItemLV	dwItemRare	dwShopAble	bLog	bCharged	dwLinkKindBullet	dwLinkKind	dwAbilityMin	dwAbilityMax	eItemType	wItemEAtk	dwParry	dwBlockRating	dwAddSkillMin	dwAddSkillMax	dwAtkStyle	dwWeaponType	dwItemAtkOrder1	dwItemAtkOrder2	dwItemAtkOrder3	dwItemAtkOrder4	bContinuousPain	dwShellQuantity	dwRecoil	dwLoadingTime	nAdjHitRate	dwAttackSpeed	dwDmgShift	dwAttackRange	dwProbability	dwDestParam1	dwDestParam2	dwDestParam3	dwDestParam4	dwDestParam5	dwDestParam6	nAdjParamVal1	nAdjParamVal2	nAdjParamVal3	nAdjParamVal4	nAdjParamVal5	nAdjParamVal6	dwChgParamVal1	dwChgParamVal2	dwChgParamVal3	dwChgParamVal4	dwChgParamVal5	dwChgParamVal6	dwdestData1	dwdestData2	dwdestData3	dwdestData4	dwdestData5	dwdestData6	dwactiveskill	dwactiveskillLv	dwactiveskillper	dwReqMp	dwRepFp	dwReqDisLV	dwReSkill1	dwReSkillLevel1	dwReSkill2	dwReSkillLevel2	dwSkillReadyType	dwSkillReady	dwSkillRange	dwSfxElemental	dwSfxObj	dwSfxObj2	dwSfxObj3	dwSfxObj4	dwSfxObj5	"dwUseMotion(01,02,03)"	dwCircleTime	dwSkillTime	dwExeTarget	dwUseChance	dwSpellRegion	dwSpellType	dwReferStat1	dwReferStat2	dwReferTarget1	dwReferTarget2	dwReferValue1	dwReferValue2	dwSkillType	fItemResistElecricity	fItemResistFire	fItemResistWind	fItemResistWater	fItemResistEarth	nEvildoing	dwExpertLV	ExpertMax	dwSubDefine	dwExp	dwComboStyle	fFlightSpeed	fFlightLRAngle	fFlightTBAngle	dwFlightLimit	dwFFuelReMax	dwAFuelReMax	dwFuelRe	dwLimitLevel1	dwReflect	dwSndAttack1	dwSndAttack2	szIcon	dwQuestID	szTextFile	szComment	nMinLimitLevel	nMaxLimitLevel	nItemGroup	nUseLimitGroup	nMaxDuplication	nEffectValue	nTargetMinEnchant	nTargetMaxEnchant	bResetBind	nBindCondition	nResetBindCondition	dwHitActiveSkillId	dwHitActiveSkillLv	dwHitActiveSkillProb	dwHitActiveSkillTarget	dwDamageActiveSkillId	dwDamageActiveSkillLv	dwDamageActiveSkillProb	dwDamageActiveSkillTarget	dwEquipActiveSkillId	dwEquipActiveSkillLv	dwSmelting	dwAttsmelting	dwGemsmelting	dwPierce	dwUprouse	bAbsoluteTime	dwItemGrade	bCanTrade	dwMainCategory	dwSubCategory	bCanHaveServerTransform	bCanSavePotion	bCanLooksChange	blsLooksChangeMaterial
6	II_ARM_F_MER_BOOTS0101	IDS_PROPITEM_TXT_003184	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_BOOTS	JOB_MERCENARY	1	=	SEX_FEMALE	1300	4500000	100	180	=	=	PARTS_FOOT	=	1	=	=	16	16	1	1	0	=	=	76	77	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	15	=	=	=	"""itm_fMer01Foot.dds"""	0	""""""	IDS_PROPITEM_TXT_003185	15	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_BOOTS	1	0	1	1
6	II_ARM_F_MER_BOOTS0201	IDS_PROPITEM_TXT_003188	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_BOOTS	JOB_MERCENARY	1	=	SEX_FEMALE	3700	4500000	100	180	=	=	PARTS_FOOT	=	1	=	=	25	25	1	1	0	=	=	105	107	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	24	=	=	=	"""itm_fMer02Foot.dds"""	0	""""""	IDS_PROPITEM_TXT_003189	24	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_BOOTS	1	0	1	1
6	II_ARM_F_MER_BOOTS0301	IDS_PROPITEM_TXT_003192	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_BOOTS	JOB_MERCENARY	1	=	SEX_FEMALE	8400	4500000	100	180	=	=	PARTS_FOOT	=	1	=	=	34	34	1	1	0	=	=	149	152	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	33	=	=	=	"""itm_fMer03Foot.dds"""	0	""""""	IDS_PROPITEM_TXT_003193	33	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_BOOTS	1	0	1	1
6	II_ARM_F_MER_BOOTS0401	IDS_PROPITEM_TXT_003196	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_BOOTS	JOB_MERCENARY	1	=	SEX_FEMALE	23400	4500000	100	180	=	=	PARTS_FOOT	=	1	=	=	44	44	1	1	0	=	=	185	187	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	43	=	=	=	"""itm_fMer04Foot.dds"""	0	""""""	IDS_PROPITEM_TXT_003197	43	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_BOOTS	1	0	1	1
6	II_ARM_F_MER_BOOTS06	IDS_PROPITEM_TXT_003200	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_BOOTS	JOB_MERCENARY	1	=	SEX_FEMALE	59800	4500000	100	180	=	=	PARTS_FOOT	=	1	=	=	54	54	1	1	0	=	=	214	217	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	53	=	=	=	"""itm_fMer05Foot.dds"""	0	""""""	IDS_PROPITEM_TXT_003201	53	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_BOOTS	1	0	1	1
6	II_ARM_F_MER_BOOTS08	IDS_PROPITEM_TXT_003204	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_BOOTS	JOB_MERCENARY	1	=	SEX_FEMALE	136400	4500000	100	180	=	=	PARTS_FOOT	=	1	=	=	63	63	1	1	0	=	=	250	253	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	60	=	=	=	"""itm_fMer06Foot.dds"""	0	""""""	IDS_PROPITEM_TXT_003205	60	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_BOOTS	1	0	1	1
6	II_ARM_F_MER_BOOTS10	IDS_PROPITEM_TXT_003208	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_BOOTS	JOB_MERCENARY	1	=	SEX_FEMALE	313000	4500000	100	180	=	=	PARTS_FOOT	=	1	=	=	72	72	1	1	0	=	=	285	288	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	60	=	=	=	"""itm_fMer07Foot.dds"""	0	""""""	IDS_PROPITEM_TXT_003209	60	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_BOOTS	1	0	1	1
6	II_ARM_F_KIN_BOOTS02	IDS_PROPITEM_TXT_003212	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_BOOTS	JOB_KNIGHT	1	=	SEX_FEMALE	670000	4500000	100	180	=	=	PARTS_FOOT	=	1	=	=	60	60	1	1	0	=	=	317	320	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	59	=	=	=	"""Itm_fKin01Foot.dds"""	0	""""""	IDS_PROPITEM_TXT_003213	59	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_BOOTS	1	0	1	1
6	II_ARM_F_KIN_BOOTS04	IDS_PROPITEM_TXT_003216	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_BOOTS	JOB_KNIGHT	1	=	SEX_FEMALE	922000	4500000	100	180	=	=	PARTS_FOOT	=	1	=	=	72	72	1	1	0	=	=	351	354	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	71	=	=	=	"""Itm_fKin02Foot.dds"""	0	""""""	IDS_PROPITEM_TXT_003217	71	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_BOOTS	1	0	1	1
6	II_ARM_F_KIN_BOOTS06	IDS_PROPITEM_TXT_003220	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_BOOTS	JOB_KNIGHT	1	=	SEX_FEMALE	1179000	4500000	100	180	=	=	PARTS_FOOT	=	1	=	=	84	84	1	1	0	=	=	374	376	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	83	=	=	=	"""Itm_fKin03Foot.dds"""	0	""""""	IDS_PROPITEM_TXT_003221	83	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_BOOTS	1	0	1	1
6	II_ARM_F_KIN_BOOTS08	IDS_PROPITEM_TXT_003224	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_BOOTS	JOB_KNIGHT	1	=	SEX_FEMALE	1497000	4500000	100	180	=	=	PARTS_FOOT	=	1	=	=	96	96	=	1	0	=	=	408	410	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	95	=	=	=	"""Itm_fKin04Foot.dds"""	0	""""""	IDS_PROPITEM_TXT_003225	95	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_BOOTS	1	0	1	1
6	II_ARM_F_KIN_BOOTS10	IDS_PROPITEM_TXT_003228	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_BOOTS	JOB_KNIGHT	1	=	SEX_FEMALE	1779000	4500000	100	180	=	=	PARTS_FOOT	=	1	=	=	108	108	=	1	0	=	=	442	444	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	107	=	=	=	"""Itm_fKin05Foot.dds"""	0	""""""	IDS_PROPITEM_TXT_003229	107	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_BOOTS	1	0	1	1
6	II_ARM_F_BLA_BOOTS02	IDS_PROPITEM_TXT_003232	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_BOOTS	JOB_BLADE	1	=	SEX_FEMALE	670000	4500000	100	180	=	=	PARTS_FOOT	=	1	=	=	60	60	1	1	0	=	=	317	320	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	59	=	=	=	"""Itm_fBla01Foot.dds"""	0	""""""	IDS_PROPITEM_TXT_003233	59	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_BOOTS	1	0	1	1
6	II_ARM_F_BLA_BOOTS04	IDS_PROPITEM_TXT_003236	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_BOOTS	JOB_BLADE	1	=	SEX_FEMALE	922000	4500000	100	180	=	=	PARTS_FOOT	=	1	=	=	72	72	1	1	0	=	=	351	354	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	71	=	=	=	"""Itm_fBla02Foot.dds"""	0	""""""	IDS_PROPITEM_TXT_003237	71	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_BOOTS	1	0	1	1
6	II_ARM_F_BLA_BOOTS06	IDS_PROPITEM_TXT_003240	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_BOOTS	JOB_BLADE	1	=	SEX_FEMALE	1179000	4500000	100	180	=	=	PARTS_FOOT	=	1	=	=	84	84	1	1	0	=	=	374	376	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	83	=	=	=	"""Itm_fBla03Foot.dds"""	0	""""""	IDS_PROPITEM_TXT_003241	83	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_BOOTS	1	0	1	1
6	II_ARM_F_BLA_BOOTS08	IDS_PROPITEM_TXT_003244	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_BOOTS	JOB_BLADE	1	=	SEX_FEMALE	1497000	4500000	100	180	=	=	PARTS_FOOT	=	1	=	=	96	96	=	1	0	=	=	408	410	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	95	=	=	=	"""Itm_fBla04Foot.dds"""	0	""""""	IDS_PROPITEM_TXT_003245	95	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_BOOTS	1	0	1	1
6	II_ARM_F_BLA_BOOTS10	IDS_PROPITEM_TXT_003248	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_BOOTS	JOB_BLADE	1	=	SEX_FEMALE	1779000	4500000	100	180	=	=	PARTS_FOOT	=	1	=	=	108	108	=	1	0	=	=	442	444	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	107	=	=	=	"""Itm_fBla05Foot.dds"""	0	""""""	IDS_PROPITEM_TXT_003249	107	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_BOOTS	1	0	1	1
6	II_ARM_M_ACR_BOOTS0101	IDS_PROPITEM_TXT_003252	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_BOOTS	JOB_ACROBAT	1	=	SEX_MALE	1235	4500000	100	180	=	=	PARTS_FOOT	=	1	=	=	16	16	1	1	0	=	=	68	69	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	15	=	=	=	"""itm_mAcr01Foot.dds"""	0	""""""	IDS_PROPITEM_TXT_003253	15	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_BOOTS	1	0	1	1
6	II_ARM_M_ACR_BOOTS0201	IDS_PROPITEM_TXT_003256	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_BOOTS	JOB_ACROBAT	1	=	SEX_MALE	3515	4500000	100	180	=	=	PARTS_FOOT	=	1	=	=	25	25	1	1	0	=	=	94	96	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	24	=	=	=	"""itm_mAcr02Foot.dds"""	0	""""""	IDS_PROPITEM_TXT_003257	24	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_BOOTS	1	0	1	1
6	II_ARM_M_ACR_BOOTS0301	IDS_PROPITEM_TXT_003260	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_BOOTS	JOB_ACROBAT	1	=	SEX_MALE	7980	4500000	100	180	=	=	PARTS_FOOT	=	1	=	=	34	34	1	1	0	=	=	134	136	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	33	=	=	=	"""itm_mAcr03Foot.dds"""	0	""""""	IDS_PROPITEM_TXT_003261	33	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_BOOTS	1	0	1	1
6	II_ARM_M_ACR_BOOTS0401	IDS_PROPITEM_TXT_003264	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_BOOTS	JOB_ACROBAT	1	=	SEX_MALE	22230	4500000	100	180	=	=	PARTS_FOOT	=	1	=	=	44	44	1	1	0	=	=	166	168	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	43	=	=	=	"""itm_mAcr04Foot.dds"""	0	""""""	IDS_PROPITEM_TXT_003265	43	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_BOOTS	1	0	1	1
6	II_ARM_M_ACR_BOOTS06	IDS_PROPITEM_TXT_003268	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_BOOTS	JOB_ACROBAT	1	=	SEX_MALE	56810	4500000	100	180	=	=	PARTS_FOOT	=	1	=	=	54	54	1	1	0	=	=	192	195	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	53	=	=	=	"""itm_mAcr05Foot.dds"""	0	""""""	IDS_PROPITEM_TXT_003269	53	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_BOOTS	1	0	1	1
6	II_ARM_M_ACR_BOOTS08	IDS_PROPITEM_TXT_003272	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_BOOTS	JOB_ACROBAT	1	=	SEX_MALE	129580	4500000	100	180	=	=	PARTS_FOOT	=	1	=	=	63	63	1	1	0	=	=	225	227	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	60	=	=	=	"""itm_mAcr06Foot.dds"""	0	""""""	IDS_PROPITEM_TXT_003273	60	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_BOOTS	1	0	1	1
6	II_ARM_M_ACR_BOOTS10	IDS_PROPITEM_TXT_003276	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_BOOTS	JOB_ACROBAT	1	=	SEX_MALE	297350	4500000	100	180	=	=	PARTS_FOOT	=	1	=	=	72	72	1	1	0	=	=	256	259	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	60	=	=	=	"""itm_mAcr07Foot.dds"""	0	""""""	IDS_PROPITEM_TXT_003277	60	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_BOOTS	1	0	1	1
